TFname;Type;X;Y;Z;TF
RunxA 02_T2R;pMN;1.334;-3.114;12;
RunxA 02_T2R;pMN;0.296;-5.338;12;
RunxA 02_T2R;pMN;-1.483;-4.448;13;
RunxA 02_T2R;pMN;-1.779;-1.78;13;*
RunxA 02_T2R;pMN;-0.89;1.63;14;
RunxA 02_T2R;pMN;-5.931;-9.044;15;
RunxA 02_T2R;pMN;-6.82;-5.783;15;
RunxA 02_T2R;pMN;-2.372;-7.562;15;
RunxA 02_T2R;pMN;-4.596;-4.003;17;
RunxA 02_T2R;pMN;-4.448;-13.344;20;*
RunxA 02_T2R;pMN;-2.372;-10.972;20;
RunxA 02_T2R;pMN;1.779;-10.527;20;
RunxA 02_T2R;pMN;6.672;-14.382;20;
RunxA 02_T2R;pMN;10.378;-13.64;20;
RunxA 02_T2R;pMN;-5.189;-7.265;21;*
RunxA 02_T2R;pMN;-1.483;-8.007;24;*
RunxA 02_T2R;pMN;2.965;-14.827;25;
RunxA 02_T2R;pMN;-3.114;-16.754;27;
RunxA 02_T2R;pMN;-4.744;-13.047;27;*
RunxA 02_T2R;pMN;11.12;-17.644;28;
RunxA 02_T2R;pMN;2.224;-17.792;29;
RunxA 02_T2R;pMN;-1.631;-12.454;29;*
RunxA 02_T2R;pMN;-3.558;-16.309;31;
RunxA 02_T2R;pMN;1.927;-21.202;32;
RunxA 02_T2R;pMN;-1.927;-24.612;32;
RunxA 03_T2L;NB;0;0;0;
RunxA 03_T2L;pMN;5.041;-0.593;2;
RunxA 03_T2L;pMN;8.451;-1.186;2;
RunxA 03_T2L;GMC;0.445;2.224;3;
RunxA 03_T2L;GMC;-2.076;1.483;3;
RunxA 03_T2L;GMC;-2.224;-1.631;6;
RunxA 03_T2L;GMC;0.445;-0.445;6;
RunxA 03_T2L;pMN;4.299;0.89;8;*
RunxA 03_T2L;pMN;7.561;1.483;8;
RunxA 03_T2L;pMN;6.227;4.596;8;
RunxA 03_T2L;pMN;8.006;-1.779;9;*
RunxA 03_T2L;pMN;7.858;-3.707;9;*
RunxA 03_T2L;pMN;1.927;-2.372;9;
RunxA 03_T2L;pMN;1.482;0.445;10;
RunxA 03_T2L;pMN;2.075;-4.893;10;
RunxA 03_T2L;pMN;2.075;2.965;11;
RunxA 03_T2L;pMN;4.003;5.041;11;
RunxA 03_T2L;pMN;0.593;-1.631;11;
RunxA 03_T2L;pMN;-2.521;-2.224;11;
RunxA 03_T2L;pMN;-1.928;-5.041;12;*
RunxA 03_T2L;pMN;5.041;-3.262;12;*
RunxA 03_T2L;pMN;-4.893;-4.003;13;*
RunxA 03_T2L;pMN;0.889;-5.486;14;
RunxA 03_T2L;pMN;4.448;-6.968;15;
RunxA 03_T2L;pMN;-0.741;-1.631;16;
RunxA 03_T2L;pMN;1.779;1.038;16;
RunxA 03_T2L;pMN;5.189;0.741;16;
RunxA 03_T2L;pMN;2.965;-3.558;17;*
RunxA 03_T2L;pMN;7.265;-1.927;19;
RunxA 03_T2L;pMN;4.151;-1.334;22;*
RunxA 03_T2L;pMN;0.741;-3.707;22;*
RunxA 03_T2L;pMN;-0.593;-5.337;22;*
RunxA 03_T2L;pMN;0.593;-9.192;22;*
RunxA 03_T2L;pMN;5.041;-10.527;22;*
RunxA 03_T2L;pMN;8.154;-4.893;24;
RunxA 03_T2L;pMN;7.265;-13.344;27;
RunxA 03_T2L;pMN;2.075;-12.306;27;
RunxA 03_T2L;pMN;1.779;-6.079;28;
RunxA 03_T2L;pMN;4.744;-5.634;29;
RunxA 03_T2L;pMN;5.337;-15.271;30;
RunxA 03_T2L;pMN;-1.038;-12.602;33;
RunxA 03_T2L;pMN;0.296;-13.788;38;
RunxA 03_T2R;NB;0;0;0;
RunxA 03_T2R;pMN;-3.558;2.224;2;
RunxA 03_T2R;pMN;-5.041;-1.186;2;*
RunxA 03_T2R;pMN;-4.3;-4.893;2;*
RunxA 03_T2R;pMN;-7.265;-6.227;2;*
RunxA 03_T2R;pMN;-1.779;1.631;4;
RunxA 03_T2R;pMN;-9.34;-9.044;6;*
RunxA 03_T2R;pMN;-6.672;-8.748;6;*
RunxA 03_T2R;pMN;-4.003;-6.82;6;*
RunxA 03_T2R;GMC;1.038;-1.631;6;
RunxA 03_T2R;GMC;-1.779;-2.521;6;
RunxA 03_T2R;pMN;-10.675;-6.376;7;
RunxA 03_T2R;pMN;-7.858;-3.262;7;*
RunxA 03_T2R;pMN;-4.893;-2.817;7;
RunxA 03_T2R;pMN;-3.41;1.927;8;
RunxA 03_T2R;pMN;2.817;-0.445;9;
RunxA 03_T2R;pMN;-1.334;-5.189;9;
RunxA 03_T2R;pMN;-6.079;-8.303;12;
RunxA 03_T2R;pMN;1.631;-4.596;12;
RunxA 03_T2R;pMN;-8.451;-6.524;12;
RunxA 03_T2R;pMN;-6.968;-1.038;13;
RunxA 03_T2R;pMN;-10.082;-4.152;14;
RunxA 03_T2R;pMN;-2.669;-2.817;14;
RunxA 03_T2R;pMN;-11.416;-14.826;15;
RunxA 03_T2R;pMN;-8.896;-13.789;15;*
RunxA 03_T2R;pMN;-9.934;-9.786;15;*
RunxA 03_T2R;pMN;-4.003;-10.823;15;*
RunxA 03_T2R;pMN;-9.934;-7.858;19;*
RunxA 03_T2R;pMN;-10.082;-17.347;19;
RunxA 03_T2R;pMN;-5.782;-15.568;19;
RunxA 03_T2R;pMN;-1.927;-12.454;19;
RunxA 03_T2R;pMN;-6.079;-4.893;20;*
RunxA 03_T2R;pMN;-10.971;-13.492;21;
RunxA 03_T2R;pMN;-11.12;-20.609;21;
RunxA 03_T2R;pMN;-9.785;-6.524;23;
RunxA 03_T2R;pMN;-9.637;-12.009;24;
RunxA 03_T2R;pMN;-9.044;-17.347;25;
RunxA 03_T2R;pMN;-10.675;-17.94;31;
RunxA 01_T2L;NB;0;0;0;
RunxA 01_T2L;pMN;3.034;-4.151;-1;*
RunxA 01_T2L;pMN;6.706;-2.874;-1;*
RunxA 01_T2L;pMN;4.79;-3.832;3;*
RunxA 01_T2L;pMN;-1.597;-4.151;4;*
RunxA 01_T2L;pMN;1.437;-6.067;4;*
RunxA 01_T2L;pMN;0.958;-2.235;4;
RunxA 01_T2L;pMN;2.555;3.034;6;
RunxA 01_T2L;pMN;-3.832;1.756;6;
RunxA 01_T2L;GMC;-1.756;-1.437;6;
RunxA 01_T2L;GMC;0.958;-2.076;6;
RunxA 01_T2L;GMC;0.319;0;6;
RunxA 01_T2L;pMN;3.513;-4.471;7;
RunxA 01_T2L;pMN;5.908;-3.353;7;
RunxA 01_T2L;pMN;-0.958;-6.546;8;*
RunxA 01_T2L;pMN;-3.193;-3.353;8;*
RunxA 01_T2L;pMN;-5.269;-0.479;8;
RunxA 01_T2L;pMN;-6.546;1.756;8;
RunxA 01_T2L;pMN;-1.437;0.958;10;
RunxA 01_T2L;pMN;1.118;-2.235;10;
RunxA 01_T2L;pMN;6.546;-0.479;11;
RunxA 01_T2L;pMN;2.555;3.193;12;*
RunxA 01_T2L;pMN;2.714;-7.185;13;*
RunxA 01_T2L;pMN;7.504;-6.706;13;*
RunxA 01_T2L;pMN;-5.748;1.597;14;
RunxA 01_T2L;pMN;-4.151;-2.076;14;
RunxA 01_T2L;pMN;-1.756;-6.227;14;*
RunxA 01_T2L;pMN;7.824;1.597;15;*
RunxA 01_T2L;pMN;10.219;-2.235;15;
RunxA 01_T2L;pMN;11.815;-5.429;15;
RunxA 01_T2L;pMN;0.958;0.639;15;
RunxA 01_T2L;pMN;5.429;-9.58;17;*
RunxA 01_T2L;pMN;-0.319;-4.151;18;
RunxA 01_T2L;pMN;5.588;-2.395;19;*
RunxA 01_T2L;pMN;11.017;-7.824;22;
RunxA 01_T2L;pMN;14.051;-4.63;22;
RunxA 01_T2L;pMN;7.025;-8.622;24;
RunxA 01_T2L;pMN;15.488;-6.227;27;
RunxA 01_T2L;pMN;10.378;-11.496;27;
RunxA 01_T2L;pMN;15.967;-8.143;32;
RunxA 01_T2L;pMN;16.286;-12.454;38;
RunxA 01_T3L;NB;0;0;0;
RunxA 01_T3L;GMC;1.916;-5.109;-1;
RunxA 01_T3L;pMN;5.429;-5.269;1;
RunxA 01_T3L;GMC;3.193;-2.075;1;
RunxA 01_T3L;pMN;6.866;-2.235;4;
RunxA 01_T3L;pMN;1.597;-2.075;5;*
RunxA 01_T3L;pMN;0.958;-4.949;5;*
RunxA 01_T3L;pMN;4.151;-3.353;5;
RunxA 01_T3L;pMN;5.908;-4.949;5;
RunxA 01_T3L;pMN;1.118;-8.941;5;*
RunxA 01_T3L;pMN;3.832;-8.781;5;
RunxA 01_T3L;pMN;7.025;-7.983;6;
RunxA 01_T3L;pMN;4.63;-1.117;7;
RunxA 01_T3L;pMN;9.261;-3.353;7;
RunxA 01_T3L;pMN;5.429;-10.218;8;
RunxA 01_T3L;pMN;-2.076;1.597;9;*
RunxA 01_T3L;pMN;-0.798;-2.714;9;*
RunxA 01_T3L;pMN;-0.16;-6.865;9;*
RunxA 01_T3L;pMN;2.714;-11.815;9;
RunxA 01_T3L;pMN;3.672;-4.151;9;*
RunxA 01_T3L;pMN;9.74;-6.227;9;
RunxA 01_T3L;pMN;7.185;-16.765;11;*
RunxA 01_T3L;pMN;2.555;-6.865;12;*
RunxA 01_T3L;pMN;7.185;-3.991;12;
RunxA 01_T3L;pMN;-0.319;-4.79;13;*
RunxA 01_T3L;pMN;-1.118;-1.437;13;*
RunxA 01_T3L;pMN;2.555;-11.496;14;
RunxA 01_T3L;pMN;3.513;-17.244;14;
RunxA 01_T3L;pMN;4.471;-4.151;14;
RunxA 01_T3L;pMN;8.143;-22.672;15;
RunxA 01_T3L;pMN;11.177;-20.437;15;*
RunxA 01_T3L;pMN;13.412;-15.647;15;*
RunxA 01_T3L;pMN;10.059;-10.697;15;*
RunxA 01_T3L;pMN;8.303;-13.731;19;*
RunxA 01_T3L;pMN;7.345;-18.681;19;
RunxA 01_T3L;pMN;12.773;-15.168;19;*
RunxA 01_T3L;pMN;15.807;-19.798;20;
RunxA 01_T3L;pMN;19.639;-23.63;20;
RunxA 01_T3L;pMN;7.824;-18.521;22;
RunxA 01_T3L;pMN;13.252;-19.479;23;
RunxA 01_T3L;pMN;19.16;-22.832;25;
RunxA 01_T3L;pMN;16.605;-28.899;26;
RunxA 01_T3L;pMN;23.311;-25.706;26;
RunxA 01_T3L;pMN;13.731;-23.311;27;
RunxA 01_T3R;NB;0;0;0;
RunxA 01_T3R;GMC;-2.235;-4.631;0;
RunxA 01_T3R;pMN;1.597;-5.11;1;
RunxA 01_T3R;pMN;-6.387;-9.9;1;*
RunxA 01_T3R;pMN;-0.639;-12.295;1;
RunxA 01_T3R;pMN;3.992;-12.933;1;
RunxA 01_T3R;pMN;9.899;-14.051;1;*
RunxA 01_T3R;GMC;-4.471;-2.715;1;
RunxA 01_T3R;pMN;6.387;-4.152;2;*
RunxA 01_T3R;pMN;5.748;-9.421;2;*
RunxA 01_T3R;pMN;-1.597;-16.127;2;*
RunxA 01_T3R;pMN;4.311;-16.446;2;*
RunxA 01_T3R;pMN;16.765;-16.286;2;*
RunxA 01_T3R;pMN;2.395;-26.665;2;*
RunxA 01_T3R;pMN;-6.866;-14.37;3;*
RunxA 01_T3R;pMN;-4.471;-8.303;3;
RunxA 01_T3R;pMN;-0.319;-7.824;3;
RunxA 01_T3R;pMN;12.294;-11.816;3;
RunxA 01_T3R;pMN;4.471;-34.488;3;
RunxA 01_T3R;pMN;-8.303;-7.345;4;*
RunxA 01_T3R;pMN;7.345;-8.463;4;
RunxA 01_T3R;pMN;11.815;-27.782;4;*
RunxA 01_T3R;pMN;9.261;-17.723;4;*
RunxA 01_T3R;pMN;1.277;-7.505;5;
RunxA 01_T3R;pMN;3.193;-3.832;5;*
RunxA 01_T3R;pMN;-4.151;-6.547;5;*
RunxA 01_T3R;pMN;-7.504;-11.656;5;
RunxA 01_T3R;pMN;-2.235;-12.614;5;
RunxA 01_T3R;pMN;4.471;-13.253;5;
RunxA 01_T3R;pMN;11.975;-39.917;5;
RunxA 01_T3R;pMN;1.597;-19.16;6;*
RunxA 01_T3R;pMN;4.95;-26.026;6;
RunxA 01_T3R;pMN;6.067;-30.816;6;
RunxA 01_T3R;pMN;9.261;-22.992;7;
RunxA 01_T3R;pMN;6.067;-34.648;8;
RunxA 01_T3R;pMN;6.227;-32.093;11;
RunxA 01_T3R;pMN;13.093;-33.211;-1;
RunxA 01_T3R;pMN;15.967;-37.522;-1;
RunxA 01_T3R;pMN;8.143;-23.631;0;
RunxA 01_T3R;pMN;9.899;-19.32;0;*
RunxA 01_T3R;pMN;13.252;-27.782;0;
RunxA 01_T3R;pMN;7.025;-32.572;1;
RunxA 02_T3L;NB;0;0;0;
RunxA 02_T3L;pMN;-0.148;4.744;0;*
RunxA 02_T3L;pMN;-4.744;3.262;0;*
RunxA 02_T3L;GMC;-0.148;-3.707;1;
RunxA 02_T3L;pMN;-2.224;1.779;3;*
RunxA 02_T3L;pMN;1.038;1.334;3;*
RunxA 02_T3L;pMN;-4.151;-1.038;3;*
RunxA 02_T3L;pMN;-6.523;1.038;3;*
RunxA 02_T3L;GMC;0.297;-3.855;4;
RunxA 02_T3L;pMN;-0.889;4.3;5;*
RunxA 02_T3L;pMN;-7.413;2.817;5;*
RunxA 02_T3L;pMN;-5.634;-2.817;6;*
RunxA 02_T3L;pMN;-1.186;-6.82;6;
RunxA 02_T3L;pMN;-3.261;-6.227;7;
RunxA 02_T3L;pMN;-0.593;-3.262;7;
RunxA 02_T3L;pMN;-0.444;3.558;8;*
RunxA 02_T3L;pMN;2.373;0.741;8;
RunxA 02_T3L;pMN;-6.078;1.038;8;
RunxA 02_T3L;pMN;-6.375;-4.003;8;
RunxA 02_T3L;pMN;0.149;-10.675;9;
RunxA 02_T3L;pMN;0.297;-1.631;9;*
RunxA 02_T3L;pMN;-3.113;-11.861;11;
RunxA 02_T3L;pMN;1.186;-15.123;11;
RunxA 02_T3L;pMN;-0.889;-0.593;12;
RunxA 02_T3L;pMN;1.186;-6.672;12;
RunxA 02_T3L;pMN;-4.151;-4.448;13;
RunxA 02_T3L;pMN;-3.113;-18.236;13;
RunxA 02_T3L;pMN;2.224;-12.306;15;*
RunxA 02_T3L;pMN;-4.448;-11.416;15;*
RunxA 02_T3L;pMN;0.742;-17.05;15;*
RunxA 02_T3L;pMN;-5.634;-16.457;15;
RunxA 02_T3L;pMN;-0.296;-7.858;15;*
RunxA 02_T3L;pMN;-7.709;-13.937;17;
RunxA 02_T3L;pMN;-8.302;-17.643;23;
RunxA 02_T3L;pMN;-0.741;-15.568;23;
RunxA 02_T3L;pMN;2.373;-17.791;23;
RunxA 02_T3L;pMN;-1.334;-17.198;26;
RunxA 02_T3L;pMN;-4.299;-15.271;26;
RunxA 02_T3R;NB;0;0;0;
RunxA 02_T3R;pMN;-5.486;-4.892;-4;
RunxA 02_T3R;pMN;-3.262;-5.337;-1;*
RunxA 02_T3R;pMN;-7.71;-12.009;2;
RunxA 02_T3R;pMN;-5.338;-10.823;2;
RunxA 02_T3R;pMN;-7.562;-7.265;2;
RunxA 02_T3R;pMN;1.779;-4.299;2;*
RunxA 02_T3R;pMN;-4.597;-6.968;3;
RunxA 02_T3R;pMN;-1.928;-4.448;4;
RunxA 02_T3R;pMN;-4.152;-3.706;4;
RunxA 02_T3R;pMN;1.186;-1.334;4;*
RunxA 02_T3R;pMN;-0.594;-6.672;4;*
RunxA 02_T3R;GMC;-3.559;-0.148;4;
RunxA 02_T3R;GMC;-0.594;1.483;4;
RunxA 02_T3R;pMN;-9.044;-14.233;5;
RunxA 02_T3R;pMN;-9.637;-8.895;5;
RunxA 02_T3R;pMN;-6.672;-4.151;7;*
RunxA 02_T3R;pMN;3.706;-3.262;7;*
RunxA 02_T3R;pMN;1.186;-0.741;7;*
RunxA 02_T3R;pMN;-1.631;-4.003;7;*
RunxA 02_T3R;pMN;-7.117;-18.236;8;*
RunxA 02_T3R;pMN;0.741;-5.93;9;*
RunxA 02_T3R;pMN;-1.928;-9.489;9;*
RunxA 02_T3R;pMN;-2.966;-5.337;9;*
RunxA 02_T3R;pMN;-8.155;-22.091;10;*
RunxA 02_T3R;pMN;-10.527;-18.977;10;*
RunxA 02_T3R;pMN;-9.934;-24.908;12;
RunxA 02_T3R;pMN;-9.044;-13.343;12;
RunxA 02_T3R;pMN;-8.155;-8.302;12;*
RunxA 02_T3R;pMN;-4.893;-10.23;12;
RunxA 02_T3R;pMN;-4.152;-18.532;14;
RunxA 02_T3R;pMN;-5.338;-23.277;14;
RunxA 02_T3R;pMN;-11.417;-18.532;16;
RunxA 02_T3R;pMN;-9.341;-16.605;18;
RunxA 02_T3R;pMN;-13.789;-20.312;19;
RunxA 02_T3R;pMN;-8.007;-20.015;20;
RunxA 02_T3R;pMN;-7.562;-16.012;2;
RunxA 02_T3R;pMN;-12.603;-26.835;27;
Zfh1 01_T1L;NB;0;0;0;
Zfh1 01_T1L;pMN;-7.664;-12.933;-2;
Zfh1 01_T1L;pMN;-4.151;-10.697;-2;
Zfh1 01_T1L;pMN;-7.983;-10.378;-2;
Zfh1 01_T1L;pMN;-5.748;-8.462;-2;
Zfh1 01_T1L;pMN;-6.706;-5.588;-2;*
Zfh1 01_T1L;pMN;-10.059;-7.344;-1;
Zfh1 01_T1L;pMN;-2.235;-7.504;-1;
Zfh1 01_T1L;pMN;-3.193;-8.143;0;
Zfh1 01_T1L;pMN;-8.462;-4.311;0;
Zfh1 01_T1L;GMC;-3.672;-3.512;0;
Zfh1 01_T1L;pMN;-7.983;-15.168;1;
Zfh1 01_T1L;pMN;-4.95;-13.891;1;
Zfh1 01_T1L;pMN;0.16;-5.109;1;
Zfh1 01_T1L;pMN;-10.538;-9.101;2;
Zfh1 01_T1L;pMN;-6.706;-9.739;2;
Zfh1 01_T1L;pMN;-4.311;-6.546;2;*
Zfh1 01_T1L;pMN;-2.076;-8.941;3;
Zfh1 01_T1L;GMC;-5.269;-3.672;4;
Zfh1 01_T1L;GMC;-2.714;-2.554;4;
Zfh1 01_T1L;pMN;-7.025;-7.983;6;
Zfh1 01_T1L;pMN;-9.101;-5.588;6;
Zfh1 01_T1L;pMN;-3.992;-5.907;6;
Zfh1 01_T1L;pMN;-10.059;-12.294;6;*
Zfh1 01_T1L;pMN;-1.916;-8.143;6;
Zfh1 01_T1L;pMN;-5.269;-5.588;8;
Zfh1 01_T1L;pMN;-7.824;-4.47;9;
Zfh1 01_T1L;pMN;-8.782;-17.723;10;*
Zfh1 01_T1L;pMN;-3.992;-11.336;10;*
Zfh1 01_T1L;pMN;-9.58;-11.336;12;*
Zfh1 01_T1L;pMN;-5.588;-11.017;12;*
Zfh1 01_T1L;pMN;-5.908;-7.344;14;
Zfh1 01_T1L;pMN;-4.151;-14.849;14;*
Zfh1 01_T1L;pMN;-12.773;-18.521;14;
Zfh1 01_T1L;pMN;-9.899;-13.252;16;*
Zfh1 01_T1L;pMN;-6.866;-9.58;17;*
Zfh1 01_T1L;pMN;-14.689;-20.756;19;
Zfh1 01_T1L;pMN;-8.462;-16.445;21;
Zfh1 01_T1R;NB;0;0;0;
Zfh1 01_T1R;pMN;6.067;-8.463;-4;
Zfh1 01_T1R;pMN;6.706;-6.706;-2;
Zfh1 01_T1R;GMC;2.874;-6.227;-2;
Zfh1 01_T1R;pMN;10.059;-3.513;-1;
Zfh1 01_T1R;pMN;6.706;-0.479;0;
Zfh1 01_T1R;pMN;5.429;-11.816;1;
Zfh1 01_T1R;pMN;9.58;-8.463;1;
Zfh1 01_T1R;pMN;5.748;-8.782;1;
Zfh1 01_T1R;pMN;5.748;-3.353;1;
Zfh1 01_T1R;pMN;1.756;-7.026;1;*
Zfh1 01_T1R;GMC;0.16;-4.95;1;
Zfh1 01_T1R;GMC;2.874;-2.715;1;
Zfh1 01_T1R;pMN;4.95;-6.068;2;*
Zfh1 01_T1R;pMN;-0.319;-14.37;3;
Zfh1 01_T1R;pMN;4.95;1.596;3;
Zfh1 01_T1R;pMN;7.824;-5.11;3;
Zfh1 01_T1R;pMN;9.899;-1.278;3;
Zfh1 01_T1R;GMC;-0.16;-4.79;3;
Zfh1 01_T1R;pMN;-1.118;-1.118;4;
Zfh1 01_T1R;pMN;4.79;-13.572;4;
Zfh1 01_T1R;pMN;-2.874;-5.748;6;
Zfh1 01_T1R;pMN;0;-3.992;6;
Zfh1 01_T1R;pMN;4.151;0.479;6;
Zfh1 01_T1R;pMN;0.319;-0.16;6;
Zfh1 01_T1R;pMN;1.437;-9.9;6;
Zfh1 01_T1R;pMN;1.916;-18.522;6;*
Zfh1 01_T1R;pMN;6.866;-1.437;7;*
Zfh1 01_T1R;pMN;7.504;-6.866;8;
Zfh1 01_T1R;pMN;2.235;-7.026;8;*
Zfh1 01_T1R;pMN;-2.395;-9.74;8;*
Zfh1 01_T1R;pMN;2.076;-16.127;8;*
Zfh1 01_T1R;pMN;8.303;-13.253;9;
Zfh1 01_T1R;pMN;-0.639;-13.412;9;*
Zfh1 01_T1R;pMN;10.059;-3.673;10;*
Zfh1 01_T1R;pMN;4.63;-10.858;13;*
Zfh1 01_T1R;pMN;0.639;-13.093;13;*
Zfh1 01_T1R;pMN;11.177;-10.858;15;*
Zfh1 01_T1R;pMN;2.235;-13.093;16;*
Zfh1 01_T1R;pMN;2.874;-15.488;18;
Zfh1 02_T1L;NB;0;0;0;
Zfh1 02_T1L;GMC;-1.118;-5.908;1;
Zfh1 02_T1L;GMC;2.714;-5.429;1;
Zfh1 02_T1L;pMN;4.79;-9.421;2;
Zfh1 02_T1L;pMN;-4.95;-3.992;3;
Zfh1 02_T1L;pMN;5.429;-5.748;3;
Zfh1 02_T1L;pMN;0.798;-10.538;3;
Zfh1 02_T1L;pMN;3.672;-13.253;3;
Zfh1 02_T1L;pMN;6.866;-9.74;3;
Zfh1 02_T1L;pMN;-3.193;-2.715;4;
Zfh1 02_T1L;pMN;0.319;-5.908;4;
Zfh1 02_T1L;pMN;-1.756;-9.74;4;
Zfh1 02_T1L;pMN;2.874;-0.16;5;
Zfh1 02_T1L;pMN;3.992;-8.303;6;
Zfh1 02_T1L;pMN;-0.479;-3.673;6;
Zfh1 02_T1L;pMN;-2.076;-5.589;6;
Zfh1 02_T1L;pMN;0.16;-11.656;6;
Zfh1 02_T1L;pMN;-5.588;-5.589;6;
Zfh1 02_T1L;pMN;4.151;-4.95;6;
Zfh1 02_T1L;pMN;1.277;2.075;7;*
Zfh1 02_T1L;pMN;-3.193;-8.942;8;
Zfh1 02_T1L;pMN;-3.353;-1.118;8;
Zfh1 02_T1L;pMN;0.639;-11.496;8;
Zfh1 02_T1L;pMN;2.555;-9.421;10;
Zfh1 02_T1L;pMN;-7.025;-0.32;10;
Zfh1 02_T1L;pMN;-2.555;-8.942;10;
Zfh1 02_T1L;pMN;0;-3.673;11;
Zfh1 02_T1L;pMN;-2.235;2.714;11;*
Zfh1 02_T1L;pMN;0.639;0.958;12;*
Zfh1 02_T1L;pMN;2.874;0.159;13;
Zfh1 02_T1L;pMN;2.714;-5.429;13;*
Zfh1 02_T1L;pMN;-0.319;-11.177;13;
Zfh1 02_T1L;pMN;-4.151;-2.395;13;
Zfh1 02_T1L;pMN;-0.958;-3.673;15;*
Zfh1 02_T1L;pMN;0.319;4.151;16;
Zfh1 02_T1L;pMN;1.597;-2.076;17;*
Zfh1 02_T1L;pMN;2.714;-8.143;18;*
Zfh1 02_T1L;pMN;0.639;-11.816;18;*
Zfh1 02_T1L;pMN;1.277;-3.832;21;
Zfh1 02_T1L;pMN;-0.958;2.395;27;*
Zfh1 02_T1L;pMN;-3.034;2.075;31;*
Zfh1 02_T1L;pMN;-3.992;10.059;31;*
Zfh1 02_T1R;NB;0;0;0;
Zfh1 02_T1R;pMN;4.152;0.479;-1;*
Zfh1 02_T1R;pMN;0.958;6.067;2;*
Zfh1 02_T1R;pMN;-5.588;8.941;3;
Zfh1 02_T1R;pMN;4.79;2.075;4;*
Zfh1 02_T1R;pMN;-3.672;7.344;4;
Zfh1 02_T1R;GMC;-3.033;2.874;4;
Zfh1 02_T1R;GMC;0.32;2.075;4;
Zfh1 02_T1R;pMN;-9.26;10.697;5;
Zfh1 02_T1R;pMN;-6.386;12.294;5;
Zfh1 02_T1R;pMN;-7.025;15.008;5;
Zfh1 02_T1R;pMN;-11.176;14.849;5;
Zfh1 02_T1R;pMN;-6.067;5.588;5;
Zfh1 02_T1R;pMN;-9.58;7.823;5;
Zfh1 02_T1R;pMN;2.874;-2.236;5;*
Zfh1 02_T1R;pMN;2.236;-4.79;5;
Zfh1 02_T1R;pMN;-2.554;5.907;6;
Zfh1 02_T1R;GMC;-3.512;1.117;6;
Zfh1 02_T1R;pMN;-1.756;-0.799;7;*
Zfh1 02_T1R;pMN;-12.773;12.613;7;
Zfh1 02_T1R;pMN;-10.697;9.739;7;
Zfh1 02_T1R;pMN;-10.218;6.706;8;
Zfh1 02_T1R;pMN;-6.865;4.79;8;
Zfh1 02_T1R;pMN;-3.193;11.017;8;
Zfh1 02_T1R;pMN;-11.176;15.168;10;
Zfh1 02_T1R;pMN;-6.067;13.891;10;
Zfh1 02_T1R;pMN;-6.546;6.386;10;
Zfh1 02_T1R;pMN;-4.47;3.512;11;*
Zfh1 02_T1R;pMN;2.874;8.941;11;
Zfh1 02_T1R;pMN;-1.277;0.638;11;*
Zfh1 02_T1R;pMN;3.194;-3.034;11;*
Zfh1 02_T1R;pMN;5.748;-0.479;11;*
Zfh1 02_T1R;pMN;7.505;-2.236;11;*
Zfh1 02_T1R;pMN;-4.151;11.655;12;
Zfh1 02_T1R;pMN;-9.58;9.899;12;*
Zfh1 02_T1R;pMN;-6.706;8.462;14;
Zfh1 02_T1R;pMN;2.395;12.294;14;
Zfh1 02_T1R;pMN;0;7.344;14;*
Zfh1 02_T1R;pMN;0.32;1.117;14;*
Zfh1 02_T1R;pMN;5.11;-4.152;14;
Zfh1 02_T1R;pMN;9.58;-2.076;16;*
Zfh1 02_T1R;pMN;-1.277;6.067;17;*
Zfh1 02_T1R;pMN;3.832;0.638;17;*
Zfh1 02_T1R;pMN;3.034;4.63;19;
Zfh1 02_T1R;pMN;-9.739;14.21;2;
Zfh1 03_T1R;NB;0;0;0;
Zfh1 03_T1R;pMN;4.95;4.47;-1;
Zfh1 03_T1R;pMN;-1.277;7.823;-1;
Zfh1 03_T1R;pMN;-0.159;10.857;0;
Zfh1 03_T1R;pMN;-0.479;4.79;0;
Zfh1 03_T1R;pMN;6.547;8.302;0;
Zfh1 03_T1R;GMC;3.832;-2.715;0;
Zfh1 03_T1R;pMN;6.547;0;1;
Zfh1 03_T1R;pMN;7.984;-3.513;1;
Zfh1 03_T1R;pMN;11.975;-0.958;1;
Zfh1 03_T1R;pMN;9.58;3.193;1;
Zfh1 03_T1R;pMN;2.715;3.512;2;
Zfh1 03_T1R;GMC;3.353;0.479;2;
Zfh1 03_T1R;pMN;7.984;8.143;3;
Zfh1 03_T1R;pMN;1.916;11.017;3;
Zfh1 03_T1R;pMN;-1.596;9.26;3;
Zfh1 03_T1R;pMN;8.303;2.075;3;
Zfh1 03_T1R;pMN;-0.798;1.596;3;
Zfh1 03_T1R;pMN;-0.638;4.63;3;
Zfh1 03_T1R;GMC;1.437;-2.395;3;
Zfh1 03_T1R;GMC;4.311;-2.076;3;
Zfh1 03_T1R;pMN;4.95;6.706;4;
Zfh1 03_T1R;pMN;5.429;1.277;4;*
Zfh1 03_T1R;pMN;6.547;-0.32;5;*
Zfh1 03_T1R;pMN;3.034;0.638;5;*
Zfh1 03_T1R;pMN;2.715;3.512;5;
Zfh1 03_T1R;pMN;7.664;21.076;5;*
Zfh1 03_T1R;pMN;-0.319;10.378;5;*
